,name,gender,race
1144,jagrti,f,indian
1145,niti,f,indian
1146,rekha,f,indian
1147,manisha,f,indian
1148,aarti,f,indian
1149,kajol,f,indian
1150,neelam,f,indian
1151,pinky,f,indian
1152,pinki,f,indian
1153,tarun,f,indian
1154,pooja,f,indian
1155,km0 mamta,f,indian
1156,sumirta,f,indian
1157,laxami,f,indian
1158,anjila,f,indian
1159,smt. parvti devi,f,indian
1160,mamta,f,indian
1161,priyanka,f,indian
1162,renuka,f,indian
1163,anita,f,indian
1164,kajal,f,indian
1165,rajeshwari,f,indian
1166,savina,f,indian
1167,sapna,f,indian
1168,shaifali,f,indian
1169,ekta,f,indian
1170,poonam @ neelam,f,indian
1171,sunita,f,indian
1172,tanya,f,indian
1173,beauty dass,f,indian
1174,aayana,f,indian
1175,ranjana,f,indian
1176,anju kumari,f,indian
1177,shabina,f,indian
1178,dipika,f,indian
1179,urmila with child,f,indian
1180,komal,f,indian
1181,jyoti joshi,f,indian
1182,smt vinod devi,f,indian
1183,doli,f,indian
1184,ruksana,f,indian
1185,arti arora,f,indian
1186,dimple,f,indian
1187,khusbhu,f,indian
1188,soni,f,indian
1189,himansi,f,indian
1190,sobha veshy,f,indian
1191,nasim bano,f,indian
1192,shaifali,f,indian
1193,smt. nena devi,f,indian
1194,sangeeta shah,f,indian
1195,farhana,f,indian
1196,santok luhar,f,indian
1197,kajal,f,indian
1198,bhawana,f,indian
1199,rekha,f,indian
1200,anuradha,f,indian
1201,aaradhana @ priyanka,f,indian
1202,harshita poswal,f,indian
1203,laxmi,f,indian
1204,nabila,f,indian
1205,kavita devi,f,indian
1206,reshma,f,indian
1207,mamta@lalita,f,indian
1208,shakuntala sharma,f,indian
1209,santosh,f,indian
1210,sony,f,indian
1211,bobi,f,indian
1212,aradhana @ radha,f,indian
1213,baby,f,indian
1214,seema,f,indian
1215,nisha,f,indian
1216,nisha @ ninu,f,indian
1217,anuradha,f,indian
1218,miss geeta salvi,f,indian
1219,miss kamlesh,f,indian
1220,indra,f,indian
1221,smt. seema,f,indian
1222,anuradha,f,indian
1223,parvesh,f,indian
1224,poonam,f,indian
1225,marya,f,indian
1226,laxmi,f,indian
1227,rojmen,f,indian
1228,komal kumari,f,indian
1229,neha,f,indian
1230,sugna,f,indian
1231,radikha,f,indian
1232,meeta sharma,f,indian
1233,anuradha,f,indian
1234,minakshi,f,indian
1235,manpreet,f,indian
1236,saniya,f,indian
1237,savitri bai,f,indian
1238,farheen,f,indian
1239,naina,f,indian
1240,shanichari,f,indian
1241,komal,f,indian
1242,monika  kanwar,f,indian
1243,sangeeta @  pooja,f,indian
1244,suman,f,indian
1245,neha,f,indian
1246,priyanka - pinki,f,indian
1247,kumari ritu,f,indian
1248,manisha,f,indian
1249,krishna w/o hiralal,f,indian
1250,iqrar,f,indian
1251,gali no 5/4 samta vihar m. pur part ii delhi,f,indian
1252,nisha,f,indian
1253,reena,f,indian
1254,tanvi raheja,f,indian
1255,divya,f,indian
1256,hema khatun,f,indian
1257,neelam,f,indian
1258,koshal,f,indian
1259,sunita,f,indian
1260,radha,f,indian
1261,babita,f,indian
1262,komal,f,indian
1263,haseena,f,indian
1264,rajkumari,f,indian
1265,mamita,f,indian
1266,payal,f,indian
1267,soniya w/o jauhar,f,indian
1268,meenakshi,f,indian
1269,neetu,f,indian
1270,tapsya tyagi,f,indian
1271,pooja  d/o,f,indian
1272,mrs. leela,f,indian
1273,rekha,f,indian
1274,anjali,f,indian
1275,supriya,f,indian
1276,pinki,f,indian
1277,smt akhtri begam,f,indian
1278,muskan,f,indian
1279,gayatri,f,indian
1280,ashanjali,f,indian
1281,pooja,f,indian
1282,marjina,f,indian
1283,poonam yadav,f,indian
1284,richa,f,indian
1285,rizwana,f,indian
1286,salmakhatun,f,indian
1287,beera,f,indian
1288,nargis,f,indian
1289,malti,f,indian
1290,rubi,f,indian
1291,seema,f,indian
1292,pooja taneja,f,indian
1293,ramdulari @ gulabu,f,indian
1294,sheela,f,indian
1295,preeti,f,indian
1296,jyoti,f,indian
1297,kumari kanta @ kajal,f,indian
1298,usha sen,f,indian
1299,gauri,f,indian
1300,"preeti d/o daulat ram r/o a-629, jj colony madipur",f,indian
1301,preeti singh,f,indian
1302,gajala parveen,f,indian
1303,ruksana,f,indian
1304,ranjana singh,f,indian
1305,jayanti @ pooja,f,indian
1306,neha parveen,f,indian
1307,nashrin and her daughter jannat (both),f,indian
1308,sagita@harsita,f,indian
1309,hyatun mulla,f,indian
1310,himani,f,indian
1311,arti,f,indian
1312,ms irshrat,f,indian
1313,ms. deepa,f,indian
1314,manisha @ mansi,f,indian
1315,anita,f,indian
1316,sunita,f,indian
1317,suman,f,indian
1318,firida,f,indian
1319,neha,f,indian
1320,salma,f,indian
1321,maya devi,f,indian
1322,disha,f,indian
1323,rajwati,f,indian
1324,manju,f,indian
1325,priyak davi,f,indian
1326,tuba fatima,f,indian
1327,rekha,f,indian
1328,smt kanchan devi,f,indian
1329,radhabai,f,indian
1330,renu rajawat,f,indian
1331,pooja,f,indian
1332,ramila bai,f,indian
1333,najma  & asma,f,indian
1334,najma  & asma,f,indian
1335,sunita,f,indian
1336,muskan,f,indian
1337,noor subha @ heena,f,indian
1338,sunita,f,indian
1339,sunita,f,indian
1340,sunita,f,indian
1341,sunita,f,indian
1342,payal,f,indian
1343,devender kaur,f,indian
1344,rekha,f,indian
1345,shusila devi,f,indian
1346,ameera lakra,f,indian
1347,kavita,f,indian
1348,sona,f,indian
1349,neelam @ munni,f,indian
1350,pooja,f,indian
1351,vinita,f,indian
1352,pooja gop,f,indian
1353,pooja ( with child ),f,indian
1354,mahadevi,f,indian
1355,veenita,f,indian
1356,poonam,f,indian
1357,atta,f,indian
1358,shivani :yadav @ shalu,f,indian
1359,dhola bai,f,indian
1360,vijeta sexana,f,indian
1361,ku aachal,f,indian
1362,sangeeta,f,indian
1363,kajal @ shagun,f,indian
1364,gudiya,f,indian
1365,sajiya katun,f,indian
1366,mooli,f,indian
1367,paryanka,f,indian
1368,rekha meena,f,indian
1369,jyoti,f,indian
1370,laxmi,f,indian
1371,shanti,f,indian
1372,nikita,f,indian
1373,naveela,f,indian
1374,sundga,f,indian
1375,farzana,f,indian
1376,mona,f,indian
1377,gulnaj,f,indian
1378,meena,f,indian
1379,shahin,f,indian
1380,kiran,f,indian
1381,anita,f,indian
1382,amrita,f,indian
1383,marjina,f,indian
1384,kamana devi,f,indian
1385,ram kali,f,indian
1386,chaya,f,indian
1387,shanti devi,f,indian
1388,babita,f,indian
1389,komal,f,indian
1390,yukilal,f,indian
1391,urmila,f,indian
1392,lalita,f,indian
1393,smt sanjana,f,indian
1394,shahin,f,indian
1395,reena,f,indian
1396,madhu,f,indian
1397,miss leela,f,indian
1398,aasha rani,f,indian
1399,chandni,f,indian
1400,rozi,f,indian
1401,shanti,f,indian
1402,joyti,f,indian
1403,priyanka,f,indian
1404,renu gupta,f,indian
1405,krishna,f,indian
1406,w/o kundan kumar,f,indian
1407,chander prabha,f,indian
1408,sushmita,f,indian
1409,,f,indian
1410,muskan,f,indian
1411,paka kanda swamy,f,indian
1412,sanju urf sanjya,f,indian
1413,savitri,f,indian
1414,muskan,f,indian
1415,prinka jha,f,indian
1416,parveen,f,indian
1417,babita,f,indian
1418,pinki,f,indian
1419,rajni,f,indian
1420,shipra,f,indian
1421,km0 komal tomar,f,indian
1422,sony @ madhubala,f,indian
1423,mamta,f,indian
1424,mamta,f,indian
1425,sama,f,indian
1426,jyoti,f,indian
1427,aafrin,f,indian
1428,gyaan kanwar,f,indian
1429,sharda devi,f,indian
1430,muskan,f,indian
1431,manisha,f,indian
1432,jyoti,f,indian
1433,aarti,f,indian
1434,manisha garg,f,indian
1435,komal @ manju,f,indian
1436,deepa,f,indian
1437,versa,f,indian
1438,huma @ nureen jahra,f,indian
1439,aarti,f,indian
1440,meena,f,indian
1441,anjara @ vicky,f,indian
1442,sarla,f,indian
1443,meera devi,f,indian
1444,masuma khatun @ manju,f,indian
1445,poonam,f,indian
1446,jinat,f,indian
1447,sonali,f,indian
1448,shivani,f,indian
1449,deepika,f,indian
1450,nisha,f,indian
1451,pushpa,f,indian
1452,urmila,f,indian
1453,sunita bai,f,indian
1454,ravina,f,indian
1455,shivani,f,indian
1456,sandhya,f,indian
1457,smt. kavita,f,indian
1458,jyoti,f,indian
1459,smt sunita,f,indian
1460,kumari priyanka,f,indian
1461,shabana,f,indian
1462,diksha or beby,f,indian
1463,chameli,f,indian
1464,anam,f,indian
1465,preeti,f,indian
1466,madhu,f,indian
1467,chanda kumari,f,indian
1468,payal,f,indian
1469,rashi,f,indian
1470,yogeshwari goyait,f,indian
1471,sweta kumari,f,indian
1472,sonu,f,indian
1473,santi devi,f,indian
1474,maya devi,f,indian
1475,nisha,f,indian
1476,nisha,f,indian
1477,rakhi,f,indian
1478,sweeti,f,indian
1479,shital,f,indian
1480,nosi,f,indian
1481,nosi,f,indian
1482,pinky verma,f,indian
1483,geeta,f,indian
1484,rita gupta,f,indian
1485,safila,f,indian
1486,robi,f,indian
1487,kamlesh @ gordi,f,indian
1488,pratibha,f,indian
1489,aashi,f,indian
1490,suman,f,indian
1491,ladli,f,indian
1492,partibha,f,indian
1493,mangubai,f,indian
1494,reena,f,indian
1495,kusum,f,indian
1496,rukhsar,f,indian
1497,anita,f,indian
1498,sabiya,f,indian
1499,devi saraswati @ sapna,f,indian
1500,raj rani,f,indian
1501,reena jain,f,indian
1502,sapna,f,indian
1503,aarti,f,indian
1504,harshita chobe,f,indian
1505,simran,f,indian
1506,komal panwar,f,indian
1507,ravina,f,indian
1508,kamlesh mehto,f,indian
1509,shanti devi,f,indian
1510,simmy m.no.-7206252659.,f,indian
1511,rakhi,f,indian
1512,ku. meena,f,indian
1513,tulsi parashar,f,indian
1514,smt. asha,f,indian
1515,meenakshi,f,indian
1516,rekha,f,indian
1517,poonam,f,indian
1518,anita,f,indian
1519,ekta,f,indian
1520,bharti,f,indian
1521,maya,f,indian
1522,rubi,f,indian
1523,shanti,f,indian
1524,chanda,f,indian
1525,anjali,f,indian
1526,neha,f,indian
1527,kiran,f,indian
1528,smt.sushil w/o fateh singh,f,indian
1529,,f,indian
1530,anjli,f,indian
1531,rekha urf annu,f,indian
1532,babita,f,indian
1533,chandra kala,f,indian
1534,yogita,f,indian
1535,khusbu,f,indian
1536,sonali haldar,f,indian
1537,urmila,f,indian
1538,laxmi,f,indian
1539,neeru,f,indian
1540,manju kumari kalbi,f,indian
1541,kiran,f,indian
1542,smt munna kumari,f,indian
1543,maya kvr,f,indian
1544,shalu,f,indian
1545,asha,f,indian
1546,ganga devi,f,indian
1547,ashwani chhabra,f,indian
1548,bhumika chettri,f,indian
1549,parveen,f,indian
1550,asharani,f,indian
1551,arsi praveen,f,indian
1552,mamta,f,indian
1553,gauri,f,indian
1554,gayatri devi,f,indian
1555,munna kawar,f,indian
1556,sonia,f,indian
1557,seeta,f,indian
1558,deepa,f,indian
1559,sarita,f,indian
1560,mamta,f,indian
1561,mansi,f,indian
1562,ramesh roat,f,indian
1563,kanku dendor meena,f,indian
1564,varisha,f,indian
1565,payal,f,indian
1566,kavita,f,indian
1567,bindu,f,indian
1568,anita,f,indian
1569,bhawna,f,indian
1570,suman,f,indian
1571,bindu devi,f,indian
1572,vandita,f,indian
1573,niru,f,indian
1574,jagviri,f,indian
1575,pushpa,f,indian
1576,sangeeta mishra,f,indian
1577,sanju,f,indian
1578,bhuri vishnaw,f,indian
1579,samreen,f,indian
1580,saveena,f,indian
1581,ramkali,f,indian
1582,bindu,f,indian
1583,manisha,f,indian
1584,mona,f,indian
1585,savita devi w/o sandeep patel,f,indian
1586,tarannum @ arshi,f,indian
1587,smariti,f,indian
1588,savitri devi,f,indian
1589,mamta,f,indian
1590,roshni khan,f,indian
1591,pooja,f,indian
1592,tahira,f,indian
1593,rubo kumari,f,indian
1594,pooja,f,indian
1595,dulari,f,indian
1596,monika tyagi,f,indian
1597,kali devi,f,indian
1598,nand kanvari,f,indian
1599,rashmi,f,indian
1600,sayara,f,indian
1601,kiran,f,indian
1602,pooja bhandari,f,indian
1603,tyara,f,indian
1604,sudama,f,indian
1605,sushila,f,indian
1606,gyarsi,f,indian
1607,sonia,f,indian
1608,seema,f,indian
1609,neha,f,indian
1610,bala devi,f,indian
1611,julekha banu @ sitara,f,indian
1612,suman,f,indian
1613,urvarshi,f,indian
1614,renu,f,indian
1615,kalpna,f,indian
1616,nagma,f,indian
1617,aarti,f,indian
1618,geetu,f,indian
1619,nandani,f,indian
1620,bahalen angriya,f,indian
1621,priya,f,indian
1622,rashmi,f,indian
1623,bhavana,f,indian
1624,sangeeta,f,indian
1625,abida,f,indian
1626,anju,f,indian
1627,kumkum,f,indian
1628,kajal,f,indian
1629,jyoti kumari,f,indian
1630,anju,f,indian
1631,renu,f,indian
1632,manoj kanwar,f,indian
1633,guni divy,f,indian
1634,asha devi,f,indian
1635,kali charan,f,indian
1636,nazreen,f,indian
1637,rajni,f,indian
1638,rajni,f,indian
1639,rinki,f,indian
1640,sameena,f,indian
1641,nirmala,f,indian
1642,ankita singh,f,indian
1643,smt. savita,f,indian
1644,shima,f,indian
1645,smt ganga,f,indian
1646,smt sanju,f,indian
1647,sonu,f,indian
1648,saaniya,f,indian
1649,pratibha,f,indian
1650,dixya kanwar,f,indian
1651,sapna,f,indian
1652,raminder kaur,f,indian
1653,monika,f,indian
1654,aaysha,f,indian
1655,sikha,f,indian
1656,kajal,f,indian
1657,ragni,f,indian
1658,rachna,f,indian
1659,gurpreet,f,indian
1660,nena,f,indian
1661,bimla,f,indian
1662,aaysha,f,indian
1663,anju naagar,f,indian
1664,gaytri devi,f,indian
1665,rani,f,indian
1666,preeti,f,indian
1667,shiwani,f,indian
1668,kusum,f,indian
1669,rita devi,f,indian
1670,radha,f,indian
1671,manju,f,indian
1672,deepanshi,f,indian
1673,narbda,f,indian
1674,neetu,f,indian
1675,ganga,f,indian
1676,mamta,f,indian
1677,asmit kaur,f,indian
1678,kumari reshma,f,indian
1679,pinki,f,indian
1680,preti,f,indian
1681,priti,f,indian
1682,puja,f,indian
1683,kanta,f,indian
1684,sima,f,indian
1685,eshavarya @ prachi,f,indian
1686,komal,f,indian
1687,bhawna,f,indian
1688,sapna,f,indian
1689,anarkali,f,indian
1690,rajni,f,indian
1691,sunita,f,indian
1692,manlisa bairwa,f,indian
1693,afarin,f,indian
1694,bhagya shree,f,indian
1695,komal,f,indian
1696,afsana,f,indian
1697,alema,f,indian
1698,kajal,f,indian
1699,sudha,f,indian
1700,risabh,f,indian
1701,bhumika,f,indian
1702,babita,f,indian
1703,paro,f,indian
1704,pinky,f,indian
1705,ritu,f,indian
1706,sapana sharma,f,indian
1707,chandra,f,indian
1708,muskan,f,indian
1709,bhawana,f,indian
1710,shivani,f,indian
1711,ambika panwan,f,indian
1712,monika,f,indian
1713,yashmin,f,indian
1714,rachna,f,indian
1715,heena,f,indian
1716,lalita,f,indian
1717,bhagwati,f,indian
1718,reena,f,indian
1719,manisha,f,indian
1720,kusum,f,indian
1721,sumalia,f,indian
1722,soniya,f,indian
1723,reetima,f,indian
1724,dharma devi,f,indian
1725,manju,f,indian
1726,shanti devi,f,indian
1727,neha,f,indian
1728,sunita,f,indian
1729,mamta jha,f,indian
1730,sangeeta,f,indian
1731,anju,f,indian
1732,joyti sharma,f,indian
1733,hadisha,f,indian
1734,suhani singhal,f,indian
1735,meenu,f,indian
1736,pooja,f,indian
1737,deepika,f,indian
1738,sangeeta devi,f,indian
1739,rupa,f,indian
1740,barti,f,indian
1741,poonam sharma,f,indian
1742,onginye gift okofor,f,indian
1743,vimla,f,indian
1744,reenu,f,indian
1745,yashoda,f,indian
1746,kumari manjeet,f,indian
1747,anju devi,f,indian
1748,sharda,f,indian
1749,nazahat,f,indian
1750,neelam,f,indian
1751,smt. shakuntala,f,indian
1752,asha & harshita,f,indian
1753,nency,f,indian
1754,chanderkala,f,indian
1755,mamta negi,f,indian
1756,kawal kumari,f,indian
1757,lad bai,f,indian
1758,bhawna,f,indian
1759,farzana,f,indian
1760,sarika panjawani,f,indian
1761,gudiya,f,indian
1762,smt kamlesh,f,indian
1763,durgesh,f,indian
1764,jyoti,f,indian
1765,sanna,f,indian
1766,vineta,f,indian
1767,varsha,f,indian
1768,muskan,f,indian
1769,sonam,f,indian
1770,anita with her 2 children namely ramesh and siraj,f,indian
1771,vinita,f,indian
1772,kishmat,f,indian
1773,sunita,f,indian
1774,smt salina @ shasina,f,indian
1775,komal,f,indian
1776,vimla devi @ rani,f,indian
1777,anjali @ nanu,f,indian
1778,tamnna,f,indian
1779,kiran thapa,f,indian
1780,nishu,f,indian
1781,bharti,f,indian
1782,lakshmi,f,indian
1783,shilpa,f,indian
1784,laxmi,f,indian
1785,sarita devi,f,indian
1786,ishika,f,indian
1787,priya rawat,f,indian
1788,barkha,f,indian
1789,kajal,f,indian
1790,gulshtab,f,indian
1791,suchitra,f,indian
1792,saira bano,f,indian
1793,durga kumari,f,indian
1794,rajkumari,f,indian
1795,geeta,f,indian
1796,pooja,f,indian
1797,kajal @ sunita,f,indian
1798,nikky singh,f,indian
1799,smt asha,f,indian
1800,sabana bano urf baiesa,f,indian
1801,pooja,f,indian
1802,dhakhadevi,f,indian
1803,smt. sita,f,indian
1804,rakhi,f,indian
1805,ambiya,f,indian
1806,jyoti @ gudya,f,indian
1807,premwati,f,indian
1808,premwati,f,indian
1809,pooja,f,indian
1810,pinki,f,indian
1811,nisha,f,indian
1812,miss kanika,f,indian
1813,nargis,f,indian
1814,preeti devi,f,indian
1815,aarti,f,indian
1816,kajal,f,indian
1817,deepali,f,indian
1818,sushila,f,indian
1819,ranjana mukharji,f,indian
1820,k munni rab,f,indian
1821,sonali,f,indian
1822,amuda,f,indian
1823,shakeena,f,indian
1824,khairu nisha,f,indian
1825,sushila,f,indian
1826,mamata,f,indian
1827,renu,f,indian
1828,pinki,f,indian
1829,resham,f,indian
1830,kumari nenu,f,indian
1831,kanchan balai,f,indian
1832,sonaki devi,f,indian
1833,shila devi,f,indian
1834,smt. krishana devi,f,indian
1835,smt. resham,f,indian
1836,sudama,f,indian
1837,pooga,f,indian
1838,alahbasri,f,indian
1839,ajmeri jaysmin,f,indian
1840,jyoti,f,indian
1841,preeti,f,indian
1842,krishana bhandari,f,indian
1843,anita,f,indian
1844,arti,f,indian
1845,sangeeta kumari,f,indian
1846,karamjeet,f,indian
1847,rajkumari,f,indian
1848,smt ruby devi,f,indian
1849,ku rube,f,indian
1850,hina,f,indian
1851,suman,f,indian
1852,kajal,f,indian
1853,shivani,f,indian
1854,samreen,f,indian
1855,deepika sharma,f,indian
1856,varsha garg @ hunny m.no.-8901040854,f,indian
1857,gaytri bai,f,indian
1858,suman,f,indian
1859,partibha,f,indian
1860,renu,f,indian
1861,sashi kala,f,indian
1862,rajshree,f,indian
1863,sitra,f,indian
1864,laxmi,f,indian
1865,kumkum,f,indian
1866,sano devi,f,indian
1867,aditi,f,indian
1868,similata,f,indian
1869,sadhna @ sabi,f,indian
1870,rekha harijan,f,indian
1871,jyoti,f,indian
1872,raveena,f,indian
1873,fareena,f,indian
1874,farina,f,indian
1875,roshni,f,indian
1876,beena,f,indian
1877,sumentra,f,indian
1878,kumari sahista,f,indian
1879,manju,f,indian
1880,nanda devi,f,indian
1881,soniya,f,indian
1882,durga,f,indian
1883,mukti,f,indian
1884,manju,f,indian
1885,poga,f,indian
1886,gulsana,f,indian
1887,annu,f,indian
1888,manjeet,f,indian
1889,bhatari,f,indian
1890,rubi,f,indian
1891,soni,f,indian
1892,monika,f,indian
1893,niranjan,f,indian
1894,arti,f,indian
1895,shahnaz,f,indian
1896,deepti,f,indian
1897,arati,f,indian
1898,nikita,f,indian
1899,suman,f,indian
1900,pooja soni,f,indian
1901,reena,f,indian
1902,shikha,f,indian
1903,soniya,f,indian
1904,shiwani,f,indian
1905,madhu,f,indian
1906,komal,f,indian
1907,sunita,f,indian
1908,roshan aara begam,f,indian
1909,neha,f,indian
1910,neha,f,indian
1911,yashika,f,indian
1912,roshanara begam,f,indian
1913,rinku d/o harvir singh,f,indian
1914,meenu,f,indian
1915,nasim,f,indian
1916,smt. kushma devi,f,indian
1917,pushpa devi,f,indian
1918,shiba,f,indian
1919,pavi,f,indian
1920,sunita,f,indian
1921,varsha,f,indian
1922,sheela,f,indian
1923,anjali,f,indian
1924,gulfsa,f,indian
1925,mona,f,indian
1926,kherul nisha,f,indian
1927,hina parvin,f,indian
1928,jyoti,f,indian
1929,pooja,f,indian
1930,rozi,f,indian
1931,suman,f,indian
1932,preeti,f,indian
1933,sanju bai,f,indian
1934,garima,f,indian
1935,pooja handa,f,indian
1936,ashra kaushar,f,indian
1937,shabana begam,f,indian
1938,anjum,f,indian
1939,anuradha,f,indian
1940,aarti,f,indian
1941,reena,f,indian
1942,smt sushma,f,indian
1943,arzoo,f,indian
1944,shiva bai,f,indian
1945,sapna,f,indian
1946,huseni bano,f,indian
1947,sonu,f,indian
1948,smt.sehran,f,indian
1949,kajal,f,indian
1950,niru,f,indian
1951,maya,f,indian
1952,khusboo,f,indian
1953,raveena,f,indian
1954,rachna,f,indian
1955,rinesh,f,indian
1956,meenu bahadur,f,indian
1957,kumari sanju,f,indian
1958,harmit kor,f,indian
1959,reena,f,indian
1960,pooja,f,indian
1961,geeta rani barman,f,indian
1962,meena,f,indian
1963,rena bai,f,indian
1964,preeti,f,indian
1965,manisha,f,indian
1966,aanchal,f,indian
1967,kajal,f,indian
1968,madhuni haldar,f,indian
1969,kanchan,f,indian
1970,kumari manju,f,indian
1971,nargis bano,f,indian
1972,smt. seema pandya,f,indian
1973,ku. neha raj,f,indian
1974,suman rani,f,indian
1975,anju bala @ sunaina,f,indian
1976,sonia devi,f,indian
1977,sunita,f,indian
1978,nitasha,f,indian
1979,antim,f,indian
1980,bharti,f,indian
1981,kajal,f,indian
1982,divya,f,indian
1983,sushila kapoor,f,indian
1984,ganga,f,indian
1985,madhu,f,indian
1986,neha verma @ deepa,f,indian
1987,bharti,f,indian
1988,neetu,f,indian
1989,rakhi,f,indian
1990,komal,f,indian
1991,pinki devi,f,indian
1992,aarti,f,indian
1993,rihana,f,indian
1994,manisha,f,indian
1995,juhi,f,indian
1996,madhuri bhandari,f,indian
1997,amina begam,f,indian
1998,pooja devi,f,indian
1999,kumari arti,f,indian
2000,manisha,f,indian
